,enemy,gen,metric_max,metric_avg,method
930,5,30,96.91277179341805,95.85941718445433,Cellular-ES
931,5,31,96.91277179341805,95.62484024681582,Cellular-ES
932,5,32,96.91277179341805,95.06292382201848,Cellular-ES
933,5,33,96.91277179341805,95.12026345155863,Cellular-ES
934,5,34,96.91277179341805,95.17153784415169,Cellular-ES
935,5,35,96.91277179341805,95.43323575146535,Cellular-ES
936,5,36,96.92741127776023,95.69880312370536,Cellular-ES
937,5,37,96.92741127776023,95.95676825199419,Cellular-ES
938,5,38,96.92741127776023,95.9975860675505,Cellular-ES
939,5,39,96.92741127776023,96.02718525955923,Cellular-ES
940,5,40,96.9589784712857,96.32249456267067,Cellular-ES
941,5,41,96.9589784712857,96.36151269199026,Cellular-ES
942,5,42,96.9589784712857,96.23021362688664,Cellular-ES
943,5,43,96.9589784712857,96.26970448626795,Cellular-ES
944,5,44,96.9589784712857,96.24485877566245,Cellular-ES
945,5,45,96.9589784712857,96.17064534727359,Cellular-ES
946,5,46,97.08585135057348,96.25760010464293,Cellular-ES
947,5,47,97.08585135057348,96.27817677765876,Cellular-ES
948,5,48,97.08585135057348,96.33259329395672,Cellular-ES
949,5,49,97.08585135057348,96.40392762653453,Cellular-ES
950,5,0,96.15615840488162,30.239171593940622,Cellular-ES
951,5,1,96.15615840488162,41.419662983186676,Cellular-ES
952,5,2,96.5991599760748,51.22874313586313,Cellular-ES
953,5,3,96.5991599760748,58.813665512713314,Cellular-ES
954,5,4,96.5991599760748,68.74289081060483,Cellular-ES
955,5,5,96.5991599760748,75.86274877949566,Cellular-ES
956,5,6,96.5991599760748,80.96954965884103,Cellular-ES
957,5,7,96.5991599760748,83.56654805207155,Cellular-ES
958,5,8,96.5991599760748,86.18728275834448,Cellular-ES
959,5,9,96.5991599760748,88.2528184193617,Cellular-ES
960,5,10,96.5991599760748,90.4331303650648,Cellular-ES
961,5,11,96.5991599760748,91.20052721219521,Cellular-ES
962,5,12,96.5991599760748,91.95233063035458,Cellular-ES
963,5,13,96.5991599760748,92.44017029308313,Cellular-ES
964,5,14,96.5991599760748,92.71008782968876,Cellular-ES
965,5,15,96.5991599760748,93.48026172790168,Cellular-ES
966,5,16,96.5991599760748,94.04956921643445,Cellular-ES
967,5,17,96.5991599760748,94.13662519504545,Cellular-ES
968,5,18,96.5991599760748,94.21196646876463,Cellular-ES
969,5,19,96.6986211135908,94.71102103949669,Cellular-ES
970,5,20,96.84352979377952,94.38649098320447,Cellular-ES
971,5,21,96.84352979377952,94.89084405955839,Cellular-ES
972,5,22,96.84352979377952,95.33087935344743,Cellular-ES
973,5,23,96.84352979377952,95.39595017629229,Cellular-ES
974,5,24,96.84352979377952,95.1916938417545,Cellular-ES
975,5,25,96.84352979377952,95.62806430093909,Cellular-ES
976,5,26,96.84352979377952,95.65209845756078,Cellular-ES
977,5,27,96.84352979377952,95.48039837256245,Cellular-ES
978,5,28,96.84352979377952,95.72524602522026,Cellular-ES
979,5,29,96.84352979377952,95.49626801454114,Cellular-ES
980,5,30,96.84352979377952,95.53380694531161,Cellular-ES
981,5,31,96.84352979377952,95.32944263873507,Cellular-ES
982,5,32,96.84352979377952,95.29127504349624,Cellular-ES
983,5,33,96.84352979377952,94.9938324054604,Cellular-ES
984,5,34,96.84352979377952,95.06000817739778,Cellular-ES
985,5,35,96.84352979377952,95.54989367390974,Cellular-ES
986,5,36,96.84352979377952,95.08471917641756,Cellular-ES
987,5,37,96.84352979377952,95.13845231240623,Cellular-ES
988,5,38,96.95938136425606,95.43812559479099,Cellular-ES
989,5,39,97.0295855344303,95.45404702718155,Cellular-ES
990,5,40,97.0295855344303,95.48105848994129,Cellular-ES
991,5,41,97.0295855344303,95.69000740684243,Cellular-ES
992,5,42,97.14352979377952,95.4695264767453,Cellular-ES
993,5,43,97.14352979377952,95.73047762490714,Cellular-ES
994,5,44,97.14352979377952,95.96965956248782,Cellular-ES
995,5,45,97.14352979377952,96.08521350380597,Cellular-ES
996,5,46,97.14352979377952,96.10305534259136,Cellular-ES
997,5,47,97.14352979377952,96.1126186477396,Cellular-ES
998,5,48,97.14352979377952,96.13229114246582,Cellular-ES
999,5,49,97.14352979377952,96.1577924352165,Cellular-ES
1000,7,0,96.3919497988978,18.871144339633222,Cellular-ES
1001,7,1,96.3919497988978,28.13842649458499,Cellular-ES
1002,7,2,96.3919497988978,38.7219130446585,Cellular-ES
1003,7,3,96.3919497988978,47.59625930367604,Cellular-ES
1004,7,4,96.3919497988978,53.66851424533214,Cellular-ES
1005,7,5,96.3919497988978,58.35125529182252,Cellular-ES
1006,7,6,96.3919497988978,63.22745698828906,Cellular-ES
1007,7,7,96.3919497988978,67.57035793726125,Cellular-ES
1008,7,8,96.3919497988978,70.15223535769464,Cellular-ES
1009,7,9,96.3919497988978,72.65436302892235,Cellular-ES
1010,7,10,96.3919497988978,75.16901936961035,Cellular-ES
1011,7,11,96.3919497988978,77.16017979424537,Cellular-ES
1012,7,12,96.3919497988978,78.94700001776093,Cellular-ES
1013,7,13,96.3919497988978,80.08942739041106,Cellular-ES
1014,7,14,96.3919497988978,80.96772356317588,Cellular-ES
1015,7,15,96.3919497988978,81.80356834516441,Cellular-ES
1016,7,16,96.3919497988978,82.4812440905838,Cellular-ES
1017,7,17,96.3919497988978,82.88014278554284,Cellular-ES
1018,7,18,96.3919497988978,83.4728652878481,Cellular-ES
1019,7,19,96.3919497988978,83.80064592814686,Cellular-ES
1020,7,20,96.3919497988978,84.19955559571459,Cellular-ES
1021,7,21,96.3919497988978,84.38320425935913,Cellular-ES
1022,7,22,96.3919497988978,84.9803483390355,Cellular-ES
1023,7,23,96.3919497988978,85.38636211970054,Cellular-ES
1024,7,24,96.3919497988978,85.78203301137061,Cellular-ES
1025,7,25,96.3919497988978,86.43524227370605,Cellular-ES
1026,7,26,96.3919497988978,86.97748853468995,Cellular-ES
1027,7,27,96.3919497988978,87.3199496877212,Cellular-ES
1028,7,28,96.3919497988978,87.4132154586911,Cellular-ES
1029,7,29,96.3919497988978,87.7826226141499,Cellular-ES
1030,7,30,96.42260416716593,88.2119691149247,Cellular-ES
1031,7,31,96.42260416716593,88.32008310147894,Cellular-ES
1032,7,32,96.48260416716593,88.88596314440973,Cellular-ES
1033,7,33,96.48260416716593,89.05846905897435,Cellular-ES
1034,7,34,96.48260416716593,89.25910400647668,Cellular-ES
1035,7,35,96.48260416716593,89.33659032342857,Cellular-ES
1036,7,36,96.48260416716593,89.86105550829659,Cellular-ES
1037,7,37,96.48260416716593,90.27911945750269,Cellular-ES
1038,7,38,96.48260416716593,90.3163558007169,Cellular-ES
1039,7,39,96.48260416716593,90.50913454431513,Cellular-ES
1040,7,40,96.48260416716593,90.76681494224545,Cellular-ES
1041,7,41,96.48260416716593,90.3809302206717,Cellular-ES
1042,7,42,96.48260416716593,90.52496995777055,Cellular-ES
1043,7,43,96.48260416716593,90.42021828304104,Cellular-ES
1044,7,44,96.48260416716593,90.76645568838481,Cellular-ES
1045,7,45,96.48260416716593,90.93399122026605,Cellular-ES
1046,7,46,96.48260416716593,91.13221286895657,Cellular-ES
1047,7,47,96.48260416716593,91.76922477117537,Cellular-ES
1048,7,48,96.48260416716593,91.61295360846685,Cellular-ES
1049,7,49,96.48260416716593,91.65291765844344,Cellular-ES
1050,7,0,94.37897847128573,18.258819591000705,Cellular-ES
1051,7,1,94.37897847128573,26.868365265596967,Cellular-ES
1052,7,2,94.37897847128573,37.191518591980106,Cellular-ES
1053,7,3,94.37897847128573,43.545617474842,Cellular-ES
1054,7,4,94.37897847128573,50.69168388252659,Cellular-ES
1055,7,5,94.37897847128573,54.42638543549592,Cellular-ES
1056,7,6,94.37897847128573,59.364223505309134,Cellular-ES
1057,7,7,94.37897847128573,64.16394024161823,Cellular-ES
1058,7,8,94.37897847128573,66.68597539168671,Cellular-ES
1059,7,9,94.37897847128573,68.54142414368933,Cellular-ES
1060,7,10,94.37897847128573,70.62028053866726,Cellular-ES
1061,7,11,94.37897847128573,73.47791095663254,Cellular-ES
1062,7,12,94.37897847128573,75.30483572834639,Cellular-ES
1063,7,13,94.37897847128573,77.6447746213984,Cellular-ES
1064,7,14,94.37897847128573,78.66355250092337,Cellular-ES
1065,7,15,94.37897847128573,79.7880028328373,Cellular-ES
1066,7,16,94.37897847128573,80.27359440000617,Cellular-ES
1067,7,17,95.4919497988978,81.3560707136965,Cellular-ES
1068,7,18,95.4919497988978,82.23963663284883,Cellular-ES
1069,7,19,95.4919497988978,82.58772510260275,Cellular-ES
1070,7,20,95.4919497988978,83.54212937847181,Cellular-ES
1071,7,21,95.4919497988978,84.35193351694087,Cellular-ES
1072,7,22,95.4919497988978,85.11444105299265,Cellular-ES
1073,7,23,95.4919497988978,85.7243486746881,Cellular-ES
1074,7,24,95.4919497988978,85.92413482692874,Cellular-ES
1075,7,25,95.4919497988978,86.91860099694692,Cellular-ES
1076,7,26,95.4919497988978,87.77975987303114,Cellular-ES
1077,7,27,95.4919497988978,88.33563184332874,Cellular-ES
1078,7,28,95.4919497988978,88.62230051966925,Cellular-ES
1079,7,29,95.88585135057349,88.9817019390055,Cellular-ES
1080,7,30,95.88585135057349,89.17215045654704,Cellular-ES
1081,7,31,95.88585135057349,89.56068736307964,Cellular-ES
1082,7,32,95.88585135057349,89.68750860673131,Cellular-ES
1083,7,33,95.88585135057349,90.157854056242,Cellular-ES
1084,7,34,95.88585135057349,90.4092085661146,Cellular-ES
1085,7,35,95.88585135057349,90.79215254962696,Cellular-ES
1086,7,36,95.88585135057349,90.9607513143998,Cellular-ES
1087,7,37,95.88585135057349,91.19906862617451,Cellular-ES
1088,7,38,95.88585135057349,91.11523986638753,Cellular-ES
1089,7,39,95.88585135057349,91.38238490487682,Cellular-ES
1090,7,40,95.88585135057349,91.40998388181437,Cellular-ES
1091,7,41,95.88585135057349,91.66019936965483,Cellular-ES
1092,7,42,95.88585135057349,91.23772440600676,Cellular-ES
1093,7,43,96.1586387870486,90.77813459180788,Cellular-ES
1094,7,44,96.1586387870486,91.42525675938585,Cellular-ES
1095,7,45,96.1586387870486,91.84842972641768,Cellular-ES
1096,7,46,96.1586387870486,92.00578527871915,Cellular-ES
1097,7,47,96.1586387870486,92.08716884907909,Cellular-ES
1098,7,48,96.1586387870486,92.16716010033073,Cellular-ES
1099,7,49,96.1586387870486,92.24322295616052,Cellular-ES
1100,7,0,95.55194979889781,15.733079681942046,Cellular-ES
1101,7,1,95.55194979889781,24.560518948408728,Cellular-ES
1102,7,2,95.55194979889781,34.75491243142935,Cellular-ES
1103,7,3,95.55194979889781,43.28655864206889,Cellular-ES
1104,7,4,95.55194979889781,49.916017349369724,Cellular-ES
1105,7,5,95.55194979889781,56.61508573294518,Cellular-ES
1106,7,6,95.55194979889781,62.66204525105345,Cellular-ES
1107,7,7,96.3919497988978,65.79598900584197,Cellular-ES
1108,7,8,96.3919497988978,69.23951798970373,Cellular-ES
1109,7,9,96.3919497988978,72.13142460100809,Cellular-ES
1110,7,10,96.3919497988978,74.29213088348018,Cellular-ES
1111,7,11,96.3919497988978,75.99017382997647,Cellular-ES
1112,7,12,96.3919497988978,77.86947934532812,Cellular-ES
1113,7,13,96.3919497988978,79.46591685292792,Cellular-ES
1114,7,14,96.3919497988978,80.63256771098484,Cellular-ES
1115,7,15,96.48260416716593,81.23275261803573,Cellular-ES
1116,7,16,96.48260416716593,82.57324368152868,Cellular-ES
1117,7,17,96.48260416716593,83.47622593611605,Cellular-ES
1118,7,18,96.48260416716593,83.88811964466687,Cellular-ES
1119,7,19,96.48260416716593,84.65009465530295,Cellular-ES
1120,7,20,96.48260416716593,85.1485688324643,Cellular-ES
1121,7,21,96.48260416716593,85.78100099847843,Cellular-ES
1122,7,22,96.48260416716593,86.16651218121349,Cellular-ES
1123,7,23,96.48260416716593,86.53282163920814,Cellular-ES
1124,7,24,96.48260416716593,87.1219054250989,Cellular-ES
1125,7,25,96.48260416716593,87.3462467537643,Cellular-ES
1126,7,26,96.48260416716593,87.57751807481117,Cellular-ES
1127,7,27,96.48260416716593,87.73657429792985,Cellular-ES
1128,7,28,96.48260416716593,88.16633889312806,Cellular-ES
1129,7,29,96.48260416716593,88.58907531086743,Cellular-ES
1130,7,30,96.48260416716593,88.4251505287362,Cellular-ES
1131,7,31,96.48260416716593,88.98199068194535,Cellular-ES
1132,7,32,96.48260416716593,89.21323160554189,Cellular-ES
1133,7,33,96.94230352738902,89.4676662689425,Cellular-ES
1134,7,34,96.94230352738902,89.87473128174574,Cellular-ES
1135,7,35,96.94230352738902,90.13987699605345,Cellular-ES
1136,7,36,96.94230352738902,90.38153047313149,Cellular-ES
1137,7,37,96.94230352738902,90.42317559878506,Cellular-ES
1138,7,38,96.94230352738902,90.6035149173018,Cellular-ES
1139,7,39,96.94230352738902,90.69133308763368,Cellular-ES
1140,7,40,96.94230352738902,90.92493976301336,Cellular-ES
1141,7,41,96.94230352738902,91.07480484752037,Cellular-ES
1142,7,42,96.94230352738902,91.69712055279147,Cellular-ES
1143,7,43,96.94230352738902,91.71942138815992,Cellular-ES
1144,7,44,96.94230352738902,91.23419328295857,Cellular-ES
1145,7,45,96.94230352738902,92.04512473932704,Cellular-ES
1146,7,46,96.94230352738902,92.2184495725764,Cellular-ES
1147,7,47,96.94230352738902,92.45322451823158,Cellular-ES
1148,7,48,96.94230352738902,92.65380302780208,Cellular-ES
1149,7,49,96.94230352738902,92.56892010351228,Cellular-ES
1150,7,0,90.55584772132777,19.63504550071095,Cellular-ES
1151,7,1,90.55584772132777,30.531405121840674,Cellular-ES
1152,7,2,94.3858513505735,38.48823487559836,Cellular-ES
1153,7,3,94.6858513505735,46.59548072676395,Cellular-ES
1154,7,4,94.6858513505735,52.913318280165164,Cellular-ES
1155,7,5,94.6858513505735,58.1844255666028,Cellular-ES
1156,7,6,95.61194979889781,63.345804165797155,Cellular-ES
1157,7,7,95.61194979889781,66.87179025937866,Cellular-ES
1158,7,8,95.61194979889781,70.58234115028121,Cellular-ES
1159,7,9,95.61194979889781,72.94308494607623,Cellular-ES
1160,7,10,95.61194979889781,74.61749114187327,Cellular-ES
1161,7,11,95.61194979889781,75.86523738667262,Cellular-ES
1162,7,12,95.61194979889781,77.38322827775224,Cellular-ES
1163,7,13,95.61194979889781,78.89292199017702,Cellular-ES
1164,7,14,95.61194979889781,79.92318712763215,Cellular-ES
1165,7,15,95.61194979889781,81.12360859652944,Cellular-ES
1166,7,16,95.61194979889781,82.15344647264332,Cellular-ES
1167,7,17,95.61194979889781,83.2179107280801,Cellular-ES
1168,7,18,95.61194979889781,83.50083555838141,Cellular-ES
1169,7,19,95.61194979889781,84.15642535290506,Cellular-ES
1170,7,20,95.61194979889781,85.21180456993943,Cellular-ES
1171,7,21,95.61194979889781,85.41954463286902,Cellular-ES
1172,7,22,95.61194979889781,85.98564376850629,Cellular-ES
1173,7,23,95.61194979889781,86.61253420975987,Cellular-ES
1174,7,24,95.61194979889781,86.86746880642767,Cellular-ES
1175,7,25,95.61194979889781,87.20631362977743,Cellular-ES
1176,7,26,95.61194979889781,87.5120059998881,Cellular-ES
1177,7,27,95.61194979889781,87.74421284256898,Cellular-ES
1178,7,28,95.61194979889781,88.30791307206404,Cellular-ES
1179,7,29,95.61194979889781,88.46804775272584,Cellular-ES
1180,7,30,95.61194979889781,88.6864090779119,Cellular-ES
1181,7,31,95.61194979889781,88.89658503972443,Cellular-ES
1182,7,32,95.61194979889781,89.11601782890891,Cellular-ES
1183,7,33,95.61194979889781,89.36510841838896,Cellular-ES
1184,7,34,95.61194979889781,89.39733474011851,Cellular-ES
1185,7,35,95.61194979889781,89.55770615286531,Cellular-ES
1186,7,36,95.61194979889781,89.70627741367696,Cellular-ES
1187,7,37,95.61194979889781,89.99691720305576,Cellular-ES
1188,7,38,95.61194979889781,89.96508902396654,Cellular-ES
1189,7,39,95.61194979889781,90.04711286434552,Cellular-ES
1190,7,40,95.61194979889781,90.16558975979942,Cellular-ES
1191,7,41,95.9009215364914,90.23487958081785,Cellular-ES
1192,7,42,95.9009215364914,90.40202851592905,Cellular-ES
1193,7,43,95.9009215364914,90.593412707154,Cellular-ES
1194,7,44,95.9009215364914,90.52908399480515,Cellular-ES
1195,7,45,95.9009215364914,90.80435864806012,Cellular-ES
1196,7,46,96.48260416716593,90.94222949233075,Cellular-ES
1197,7,47,96.48260416716593,91.08706924779706,Cellular-ES
1198,7,48,96.48260416716593,91.18132503868554,Cellular-ES
1199,7,49,96.48260416716593,91.26217070446872,Cellular-ES
1200,7,0,95.46563249058043,15.53006185690657,Cellular-ES
1201,7,1,95.46563249058043,25.03663925755803,Cellular-ES
1202,7,2,95.46563249058043,32.241366884047075,Cellular-ES
1203,7,3,95.46563249058043,41.660511419914414,Cellular-ES
1204,7,4,95.46563249058043,48.90734694576183,Cellular-ES
1205,7,5,95.46563249058043,56.40131463715401,Cellular-ES
1206,7,6,95.46563249058043,61.437935520874184,Cellular-ES
1207,7,7,95.46563249058043,65.39482208942285,Cellular-ES
1208,7,8,95.55194979889781,69.94203363481729,Cellular-ES
1209,7,9,95.55194979889781,72.75089401479582,Cellular-ES
1210,7,10,96.3919497988978,75.2117582526366,Cellular-ES
1211,7,11,96.3919497988978,76.48794063509827,Cellular-ES
1212,7,12,96.3919497988978,78.4947202097236,Cellular-ES
1213,7,13,96.3919497988978,79.74504295104272,Cellular-ES
1214,7,14,96.3919497988978,80.8044862506483,Cellular-ES
1215,7,15,96.3919497988978,81.30712764635688,Cellular-ES
1216,7,16,96.3919497988978,81.89863956268559,Cellular-ES
1217,7,17,96.3919497988978,82.96613271020212,Cellular-ES
1218,7,18,96.3919497988978,83.82539182573905,Cellular-ES
1219,7,19,96.3919497988978,84.52351455299133,Cellular-ES
1220,7,20,96.3919497988978,84.96512650186821,Cellular-ES
1221,7,21,96.3919497988978,85.45364199919841,Cellular-ES
1222,7,22,96.3919497988978,86.08179608724872,Cellular-ES
1223,7,23,96.3919497988978,86.16292888805476,Cellular-ES
1224,7,24,96.3919497988978,86.78132301713711,Cellular-ES
1225,7,25,96.3919497988978,87.26233226537053,Cellular-ES
1226,7,26,96.3919497988978,87.89063080548095,Cellular-ES
1227,7,27,96.3919497988978,88.1048980497121,Cellular-ES
1228,7,28,96.3919497988978,88.71018795743699,Cellular-ES
1229,7,29,96.3919497988978,88.78051156829771,Cellular-ES
1230,7,30,96.3919497988978,89.1043694894448,Cellular-ES
1231,7,31,96.3919497988978,89.19466186294336,Cellular-ES
1232,7,32,96.3919497988978,89.25948555495745,Cellular-ES
1233,7,33,96.3919497988978,89.7381760496447,Cellular-ES
1234,7,34,96.3919497988978,89.94114660577691,Cellular-ES
1235,7,35,96.3919497988978,90.25680738297,Cellular-ES
1236,7,36,96.3919497988978,90.31284629886764,Cellular-ES
1237,7,37,96.3919497988978,90.51531682808515,Cellular-ES
1238,7,38,96.3919497988978,90.56902335247791,Cellular-ES
1239,7,39,96.3919497988978,90.75549175812024,Cellular-ES
1240,7,40,96.3919497988978,90.96802674267515,Cellular-ES
1241,7,41,96.3919497988978,91.1046468202561,Cellular-ES
1242,7,42,96.3919497988978,91.0670390344947,Cellular-ES
1243,7,43,96.3919497988978,91.2427623807963,Cellular-ES
1244,7,44,96.40537281922994,91.43776150154767,Cellular-ES
1245,7,45,96.40537281922994,91.28273651035664,Cellular-ES
1246,7,46,96.40537281922994,91.35727156973189,Cellular-ES
1247,7,47,96.40537281922994,91.52398814429296,Cellular-ES
1248,7,48,96.40537281922994,91.60352227094475,Cellular-ES
1249,7,49,96.40537281922994,91.67418814739905,Cellular-ES
1250,7,0,93.62092153649142,17.898547851219007,Cellular-ES
1251,7,1,93.62092153649142,26.62237255340445,Cellular-ES
1252,7,2,93.62092153649142,34.11056967712625,Cellular-ES
1253,7,3,93.62092153649142,42.68127269336775,Cellular-ES
1254,7,4,93.62092153649142,49.17856552949094,Cellular-ES
1255,7,5,93.62092153649142,56.37808525915558,Cellular-ES
1256,7,6,93.62092153649142,61.606834188666305,Cellular-ES
1257,7,7,93.62092153649142,65.88351664506972,Cellular-ES
1258,7,8,93.62092153649142,70.04419203932936,Cellular-ES
1259,7,9,93.62092153649142,72.44794091855019,Cellular-ES
1260,7,10,93.62092153649142,74.42184133596085,Cellular-ES
1261,7,11,93.62092153649142,76.74399598461099,Cellular-ES
1262,7,12,93.62092153649142,77.80710771390652,Cellular-ES
1263,7,13,93.62092153649142,79.09422304166839,Cellular-ES
1264,7,14,93.62092153649142,80.09015127047674,Cellular-ES
1265,7,15,93.62092153649142,80.9560167790062,Cellular-ES
1266,7,16,94.5058513505735,81.84384849986498,Cellular-ES
1267,7,17,94.5058513505735,82.73688154367933,Cellular-ES
1268,7,18,94.5058513505735,83.40004470366902,Cellular-ES
1269,7,19,94.5058513505735,84.22729751605985,Cellular-ES
1270,7,20,94.5058513505735,84.51859278011935,Cellular-ES
1271,7,21,94.5058513505735,84.85311848228011,Cellular-ES
1272,7,22,94.5058513505735,85.73277830387596,Cellular-ES
1273,7,23,94.96537281922996,86.17260585276725,Cellular-ES
1274,7,24,94.96537281922996,86.75474750458903,Cellular-ES
1275,7,25,94.96537281922996,87.18372204407365,Cellular-ES
1276,7,26,94.96537281922996,87.17816812072479,Cellular-ES
1277,7,27,94.96537281922996,87.54384208716323,Cellular-ES
1278,7,28,94.96537281922996,87.59430570716081,Cellular-ES
1279,7,29,94.96537281922996,87.89278399336838,Cellular-ES
1280,7,30,94.96537281922996,88.33669487672127,Cellular-ES
1281,7,31,94.96537281922996,89.0240597472785,Cellular-ES
1282,7,32,94.96537281922996,89.2613448391307,Cellular-ES
1283,7,33,94.96537281922996,89.52587286331513,Cellular-ES
1284,7,34,94.96537281922996,89.6877866517158,Cellular-ES
1285,7,35,94.96537281922996,89.87344364028169,Cellular-ES
1286,7,36,94.96537281922996,89.98749360462008,Cellular-ES
1287,7,37,94.96537281922996,90.00032085320593,Cellular-ES
1288,7,38,94.96537281922996,90.22579097840872,Cellular-ES
1289,7,39,94.96537281922996,90.58377112376736,Cellular-ES
1290,7,40,94.96537281922996,90.46869317555115,Cellular-ES
1291,7,41,94.96537281922996,90.660519769429,Cellular-ES
1292,7,42,94.96537281922996,91.12761160709297,Cellular-ES
1293,7,43,94.96537281922996,91.36124384857334,Cellular-ES
1294,7,44,94.96537281922996,91.7634031254095,Cellular-ES
1295,7,45,94.96537281922996,91.70969086430111,Cellular-ES
1296,7,46,94.96537281922996,91.57304538281238,Cellular-ES
1297,7,47,94.96537281922996,91.68432521673832,Cellular-ES
1298,7,48,94.96537281922996,91.72820670320796,Cellular-ES
1299,7,49,94.96537281922996,91.84126295526046,Cellular-ES
1300,7,0,91.44684287940717,16.19580125966295,Cellular-ES
1301,7,1,95.21897847128572,23.163681229546373,Cellular-ES
1302,7,2,95.21897847128572,31.290319333830595,Cellular-ES
1303,7,3,95.21897847128572,39.48118758920954,Cellular-ES
1304,7,4,95.21897847128572,48.036453575504865,Cellular-ES
1305,7,5,95.21897847128572,54.91986252413349,Cellular-ES
1306,7,6,95.21897847128572,59.63453009985687,Cellular-ES
1307,7,7,95.21897847128572,63.71386801127056,Cellular-ES
1308,7,8,95.21897847128572,67.38119341748792,Cellular-ES
1309,7,9,95.21897847128572,69.78820914794768,Cellular-ES
1310,7,10,96.129930207258,72.72227902003276,Cellular-ES
1311,7,11,96.129930207258,74.05703354237849,Cellular-ES
1312,7,12,96.129930207258,76.31276538181241,Cellular-ES
1313,7,13,96.129930207258,77.61028393171229,Cellular-ES
1314,7,14,96.129930207258,78.77016753138926,Cellular-ES
1315,7,15,96.129930207258,79.67879118067482,Cellular-ES
1316,7,16,96.129930207258,81.09652790543747,Cellular-ES
1317,7,17,96.129930207258,82.3413849345385,Cellular-ES
1318,7,18,96.129930207258,83.41705808729961,Cellular-ES
1319,7,19,96.129930207258,84.09627168403652,Cellular-ES
1320,7,20,96.129930207258,84.36038183994974,Cellular-ES
1321,7,21,96.129930207258,84.91151218842312,Cellular-ES
1322,7,22,96.129930207258,85.3174764003795,Cellular-ES
1323,7,23,96.129930207258,85.76040634781367,Cellular-ES
1324,7,24,96.129930207258,85.9767891353346,Cellular-ES
1325,7,25,96.129930207258,86.48733119387185,Cellular-ES
1326,7,26,96.129930207258,86.75974621185411,Cellular-ES
1327,7,27,96.189930207258,87.33833021280206,Cellular-ES
1328,7,28,96.189930207258,87.65221468795094,Cellular-ES
1329,7,29,96.189930207258,88.22785878875924,Cellular-ES
1330,7,30,96.189930207258,88.52643795276468,Cellular-ES
1331,7,31,96.189930207258,89.0286550629061,Cellular-ES
1332,7,32,96.189930207258,89.5062798029601,Cellular-ES
1333,7,33,96.189930207258,89.67753119504847,Cellular-ES
1334,7,34,96.189930207258,89.83495655584497,Cellular-ES
1335,7,35,96.189930207258,90.15119539145617,Cellular-ES
1336,7,36,96.189930207258,90.4250563787547,Cellular-ES
1337,7,37,96.189930207258,90.6423914907739,Cellular-ES
1338,7,38,96.189930207258,90.8042572434049,Cellular-ES
1339,7,39,96.42260416716593,90.76114354656532,Cellular-ES
1340,7,40,96.42260416716593,90.8856513059109,Cellular-ES
1341,7,41,96.42260416716593,91.22571715372541,Cellular-ES
1342,7,42,96.42260416716593,91.40677102175465,Cellular-ES
1343,7,43,96.42260416716593,91.76507560503565,Cellular-ES
1344,7,44,96.42260416716593,92.01968934924275,Cellular-ES
1345,7,45,96.42260416716593,91.93839252650758,Cellular-ES
1346,7,46,96.42260416716593,91.80261646430046,Cellular-ES
1347,7,47,96.42260416716593,92.01332035184387,Cellular-ES
1348,7,48,96.42260416716593,92.09066870023007,Cellular-ES
1349,7,49,96.42260416716593,92.34196130512383,Cellular-ES
1350,7,0,92.34585135057351,17.380940999169,Cellular-ES
1351,7,1,92.34585135057351,26.285545947704637,Cellular-ES
1352,7,2,93.35915997607484,36.92911700051799,Cellular-ES
1353,7,3,93.35915997607484,46.35768892444384,Cellular-ES
1354,7,4,93.35915997607484,53.19311278210099,Cellular-ES
1355,7,5,93.35915997607484,57.965938783338196,Cellular-ES
1356,7,6,96.48260416716593,61.501389310841724,Cellular-ES
1357,7,7,96.48260416716593,65.18177197428884,Cellular-ES
1358,7,8,96.48260416716593,68.52845106317982,Cellular-ES
1359,7,9,96.48260416716593,70.7948270011154,Cellular-ES
1360,7,10,96.48260416716593,74.36470139531966,Cellular-ES
1361,7,11,96.48260416716593,76.5464879996889,Cellular-ES
1362,7,12,96.48260416716593,78.28676518358604,Cellular-ES
1363,7,13,96.48260416716593,79.72427032708053,Cellular-ES
1364,7,14,96.48260416716593,80.64226900785621,Cellular-ES
1365,7,15,96.48260416716593,81.46336630539002,Cellular-ES
1366,7,16,96.48260416716593,82.23030165144057,Cellular-ES
1367,7,17,96.94230352738902,83.15231458671236,Cellular-ES
1368,7,18,96.94230352738902,83.9129739452662,Cellular-ES
1369,7,19,96.94230352738902,84.55177492619971,Cellular-ES
1370,7,20,96.94230352738902,84.86188409342391,Cellular-ES
1371,7,21,96.94230352738902,85.36263383042056,Cellular-ES
1372,7,22,96.94230352738902,86.0181506787877,Cellular-ES
1373,7,23,96.94230352738902,86.4960539671971,Cellular-ES
1374,7,24,96.94230352738902,87.01787310328662,Cellular-ES
1375,7,25,96.94230352738902,87.3901925490206,Cellular-ES
1376,7,26,96.94230352738902,87.6520188874624,Cellular-ES
1377,7,27,96.94230352738902,88.0545234541259,Cellular-ES
1378,7,28,96.94230352738902,88.2578870412922,Cellular-ES
1379,7,29,96.94230352738902,88.75366826680846,Cellular-ES
1380,7,30,96.94230352738902,89.05254081963932,Cellular-ES
1381,7,31,96.94230352738902,88.89476523454577,Cellular-ES
1382,7,32,96.94230352738902,89.70715088214854,Cellular-ES
1383,7,33,96.94230352738902,89.89213531435153,Cellular-ES
